lr,rl,lR,Lr,rL,Rl,lL,rR,ll,rr,l,r,L,R,Space,Enter,Backspace,cpm,y
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.129093500087,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.118075999897,0.123063749867,0.119014000054,0.170163000003,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.0,0.25275725004,0.00100049981847,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.278210000135,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.419301999733,0.221148000099,0.137630000012,0.138769666664,0.123063749867,0.119014000054,0.122080999892,0.130403041801,0.0453551912568,139.658749233,0.0
0.274256999604,0.257199000102,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.230142999906,0.25275725004,0.152375499951,0.152120000217,0.123063749867,0.119014000054,0.155114999972,0.130403041801,0.0453551912568,139.658749233,0.0
0.662941999733,0.0743803333802,0.752822499877,0.209149000235,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.214214928548,0.25275725004,0.132320916707,0.118087999988,0.0962442726913,0.0416920000377,0.133083000313,0.138351249858,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.21214399999,0.130403041801,0.0453551912568,139.658749233,0.0
0.267522999862,0.239157999866,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.224163000006,0.766226999927,0.362971500028,0.131087000016,0.10047259992,0.117410666775,0.112332249759,0.104067000095,0.166110000107,0.126778999964,0.0453551912568,139.658749233,0.0
0.262183599966,0.260321124981,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.290467916716,0.174625249929,0.133091555494,0.104083400002,0.123581999913,0.108073000098,0.18412199989,0.123593250057,0.0666666666667,140.894179431,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.156108999625,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.263174999971,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.133088000119,0.119078999851,0.123063749867,0.119014000054,0.156105999835,0.130403041801,0.0453551912568,139.658749233,0.0
0.39981516668,0.283561000057,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.243539125018,0.165106999688,0.119286333335,0.115324222276,0.1115875002,0.114073999692,0.140852500102,0.117850499926,0.0453551912568,139.658749233,0.0
0.50462849997,0.164526199922,0.437291000038,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.364301000256,0.206814153872,0.594112000118,0.138305208335,0.206411249994,0.123063749867,0.100065666872,0.127107499866,0.129701599944,0.0943396226415,63.5581101209,0.0
0.420475599915,0.18212881824,0.752822499877,0.301876666645,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.189322500024,0.166610500077,0.122654799993,0.110884411754,0.110326500027,0.138106000144,0.140852500102,0.132912125089,0.0307692307692,151.712477936,0.0
0.162295166713,0.165131624963,0.752822499877,0.270679499721,0.962137499824,0.219145999756,0.44179299986,0.766226999927,0.19114384212,0.189474000052,0.13694564519,0.10890517644,0.121579499682,0.10657449998,0.114074999932,0.10319712502,0.0,156.869558324,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.242161999922,0.25275725004,0.157613499789,0.0950644998811,0.123063749867,0.119014000054,0.151771000121,0.119078000076,0.0453551912568,139.658749233,0.0
0.22222399991,0.258083000081,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.892713499954,0.25275725004,0.158595000044,0.168295999989,0.123063749867,0.119014000054,0.132001999766,0.130403041801,0.0453551912568,139.658749233,0.0
0.197921499843,0.093392000068,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.137965249945,1.04673400009,0.140094999948,0.139874249988,0.123063749867,0.119014000054,0.148523857218,0.130403041801,0.0453551912568,139.658749233,0.0
0.287527000066,0.163695999887,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.32084200019,0.25275725004,0.146688749897,0.125101999845,0.123063749867,0.119014000054,0.155101000331,0.130403041801,0.0453551912568,139.658749233,0.0
0.264062714364,0.30441828571,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.332413099986,0.27722249995,0.130233315726,0.104121999923,0.123063749867,0.119014000054,0.156475000083,0.130403041801,0.481481481481,91.6742536861,0.0
0.219597999938,0.253998000175,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.216279000044,0.25275725004,0.116673200019,0.12685300014,0.123063749867,0.119014000054,0.133082499844,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.135088999756,0.132209238064,0.139091999969,0.123063749867,0.119014000054,0.155102000106,0.130403041801,0.0453551912568,139.658749233,0.0
0.854712000117,0.185779500054,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.216140999924,0.25275725004,0.132209238064,0.11741455559,0.130588666691,0.132508500014,0.164261000231,0.113657000009,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,1.01793499989,0.348755999934,0.962137499824,1.17445599986,0.44179299986,0.766226999927,0.223265187466,1.70450100023,0.115624000086,0.124432000021,0.123063749867,0.125526499934,0.140852500102,0.11758460002,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.101422499865,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.80328800017,0.132209238064,0.100715000027,0.123063749867,0.119014000054,0.140852500102,0.110704499995,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.72987666664,0.223265187466,1.04867449985,0.132209238064,0.141617250047,0.123063749867,0.11544900015,0.164706999902,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.207124000415,0.509938500123,0.348755999934,0.962137499824,1.61213049991,0.44179299986,0.800929000019,0.223265187466,0.791987000033,0.121166999917,0.106252916739,0.123063749867,0.107177818067,0.14583799988,0.101911999937,0.0453551912568,139.658749233,0.0
0.242775000011,0.260575999971,1.40783780003,0.348755999934,0.962137499824,0.955685333194,0.44179299986,0.80854387494,0.159022000153,0.973656000181,0.130884636448,0.116707142875,0.123063749867,0.113953307701,0.140852500102,0.12673159996,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.438595999964,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.662430750031,0.223265187466,1.44385433337,0.119125249912,0.118426785738,0.123063749867,0.122614166699,0.12527066671,0.12364071428,0.0453551912568,139.658749233,0.0
0.278507999921,0.190736500081,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.227509333286,0.130611333375,0.101607142948,0.123063749867,0.179347000085,0.104143000208,0.111285999883,0.0453551912568,139.658749233,0.0
0.744426999707,0.208106624952,0.433850000147,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.396500000109,0.223265187466,0.495617000386,0.139411499957,0.111118124973,0.123063749867,0.122019500006,0.139137999853,0.105371750076,0.0453551912568,139.658749233,0.0
0.257668624923,0.291575714214,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.382796111103,0.235537666827,0.120830555576,0.106781571438,0.123063749867,0.119014000054,0.13483749982,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,1.1651610001,0.223265187466,0.25275725004,0.132209238064,0.100213666602,0.123063749867,0.0897960001603,0.140852500102,0.117621666597,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.415916000027,0.132209238064,0.119942500023,0.123063749867,0.119014000054,0.121896000113,0.130403041801,0.0453551912568,139.658749233,0.0
1.15814199997,0.751278500073,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.739741499885,0.112668500049,0.123258000007,0.123063749867,0.119014000054,0.148693999741,0.130403041801,0.0453551912568,139.658749233,0.0
0.20721066681,0.179974999744,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.26421366663,0.108625833488,0.105764499943,0.123063749867,0.119014000054,0.131310999859,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,1.43695299979,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.669111000064,0.223265187466,0.25275725004,0.132086999714,0.117411000033,0.123063749867,0.103068999946,0.126585499849,0.130403041801,0.0453551912568,139.658749233,0.0
0.439958500055,0.195630249917,0.752822499877,0.348755999934,0.962137499824,1.53201700002,0.44179299986,0.414276999887,0.223265187466,0.402767000021,0.119078833377,0.12270649994,0.123063749867,0.108821499976,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.590392000042,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.113076000009,0.109572999994,0.123063749867,0.155104000121,0.140852500102,0.134423000272,0.0453551912568,139.658749233,0.0
0.162537999917,1.50102100009,0.776160000203,0.348755999934,0.962137499824,1.11460199999,0.44179299986,0.665575499996,0.221673500026,0.687270999886,0.111310166772,0.101700199954,0.123063749867,0.10189333333,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.311828000005,0.381120666862,0.512848000042,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.928645499982,0.319120000117,0.295264714264,0.11428642845,0.109657000085,0.123063749867,0.11774424999,0.143271166521,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.166851000162,0.48264000006,0.348755999934,0.962137499824,0.307277999818,0.44179299986,0.726311500184,0.223265187466,0.24189999979,0.135636249906,0.100409200042,0.123063749867,0.114808000159,0.108483999968,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.117238000035,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.430184750003,0.268983999966,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.133285500109,0.179694000166,0.118533428559,0.0918503333038,0.123063749867,0.119014000054,0.112806000281,0.109095999971,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.0994009999558,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.163646999747,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.099571000319,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.117741999682,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.218122249935,0.273641833259,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.292061666699,0.166679599974,0.130093058818,0.124815000009,0.123063749867,0.119014000054,0.16036999994,0.130186333476,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.121468000114,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.183076999616,0.415405999869,0.577280000318,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.85805049981,0.223265187466,0.419572285842,0.104207499884,0.115462454544,0.123063749867,0.0934249998536,0.178474999964,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.127400999889,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.102066999767,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.145096000284,0.10807099985,0.123063749867,0.119014000054,0.112074000295,0.130403041801,0.0453551912568,139.658749233,0.0
0.434038999956,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.188943999819,0.156469000038,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.187371999957,0.130403041801,0.0453551912568,139.658749233,0.0
0.476169333328,0.17988799978,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.913254833315,0.223265187466,0.480279571377,0.141569800116,0.118348437536,0.123063749867,0.110813500127,0.131583000068,0.128597749979,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.165965999942,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.108451999724,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.174341000151,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.0,0.25275725004,0.00150149990804,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,1.38370199967,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.131085000001,0.113073999994,0.123063749867,0.119014000054,0.12214500038,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.243661500048,0.132209238064,0.0927276665655,0.123063749867,0.119014000054,0.108070000075,0.130403041801,0.0453551912568,139.658749233,0.0
0.292595399823,0.302209250047,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.245204818181,0.25275725004,0.129398499988,0.133231714368,0.123063749867,0.119014000054,0.145399999805,0.118002749979,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.0,0.25275725004,0.00150249991566,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.341901000123,0.354588000104,0.752822499877,0.578854000196,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.164297999814,0.25275725004,0.100874499651,0.128719999688,0.135257000104,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.232416999992,0.191014000215,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.279168599937,0.25275725004,0.124324000027,0.128210000112,0.123063749867,0.119014000054,0.135180999991,0.13951300007,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.0,0.25275725004,0.00150100002065,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.73413300002,0.275987333308,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.206139799953,0.254168999847,0.160230499983,0.121869500144,0.123063749867,0.119014000054,0.160108999815,0.163217000198,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.0,0.25275725004,0.00100199994631,0.11741455559,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.00300200004131,0.107512000017,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.749421999945,0.503426428552,1.36628000004,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.240170400124,0.440855333271,0.126631777863,0.123589583323,0.123063749867,0.115560999978,0.150394999888,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11738799978,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.668017999968,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,1.37010199996,0.25275725004,0.12915160004,0.124113500118,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.536323000211,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.1399960001,0.102454999927,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,1.91628800007,0.25275725004,0.147816499928,0.0935799996369,0.123063749867,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,1.98375200015,0.25275725004,0.132209238064,0.11741455559,0.131756499875,0.119014000054,0.140852500102,0.130403041801,0.0453551912568,139.658749233,0.0
0.294157666775,0.261592833325,0.517271999735,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.436383333368,0.223265187466,0.354235199932,0.130791636396,0.131691823522,0.123063749867,0.11998800002,0.145494000055,0.15565500001,0.0453551912568,139.658749233,0.0
0.296458699973,0.203025000077,0.752822499877,0.371745999902,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.168969400041,0.310360999856,0.123674649931,0.106761631531,0.124637999805,0.131633999757,0.140852500102,0.12711949988,0.0943396226415,139.60965667,0.0
0.380549500231,0.305294999969,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.770514999982,0.342305999948,0.504494499881,0.141337181907,0.120732111028,0.123063749867,0.122828000225,0.140852500102,0.119629499968,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,1.3423080002,0.25275725004,0.138508500066,0.11741455559,0.123063749867,0.119014000054,0.154349000193,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.255599000026,0.25275725004,0.138561499771,0.11741455559,0.123063749867,0.119014000054,0.135091000237,0.130403041801,0.0453551912568,139.658749233,0.0
0.30071366656,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.25275725004,0.132209238064,0.11741455559,0.123063749867,0.119014000054,0.150099500315,0.130403041801,0.0453551912568,139.658749233,0.0
0.224149999674,0.208106624952,0.33222200023,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.287688750075,0.25275725004,0.130686800089,0.11741455559,0.131590000121,0.115576999728,0.129084000131,0.159097000025,0.0453551912568,139.658749233,0.0
0.193127000239,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.190459666618,0.25275725004,0.157302600145,0.131087000016,0.123063749867,0.119014000054,0.150096999947,0.149100000039,0.0453551912568,139.658749233,0.0
0.215144000016,0.208106624952,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.223265187466,0.179119000211,0.13208700018,0.106571250129,0.123063749867,0.119014000054,0.151098000351,0.130403041801,0.0453551912568,139.658749233,0.0
0.217700666619,0.287118464276,0.752822499877,0.348755999934,0.962137499824,0.318208999932,0.44179299986,0.766226999927,0.212081941173,0.185669272799,0.124853876899,0.117874296322,0.127082999796,0.12058499991,0.140852500102,0.133179130458,0.0333333333333,152.381458062,0.0
0.242160999953,0.276558624901,0.722478000214,0.322213999927,0.962137499824,0.261171999853,0.44179299986,0.766226999927,0.241227466706,0.249434133371,0.122223428597,0.116441000041,0.13159549993,0.121748833374,0.123079999816,0.141939307742,0.08,101.936291754,0.0
0.245160545392,0.246583333317,0.70548899984,0.67144299997,0.962137499824,0.351232999936,0.44179299986,0.766226999927,0.200385600072,0.248041500105,0.134576829332,0.127585000018,0.145095999818,0.105567999883,0.140852500102,0.134956799975,0.0229885057471,122.78760898,0.0
0.365532857166,0.231581857029,0.752822499877,0.348755999934,0.962137499824,0.626568750129,0.44179299986,0.766226999927,0.204281857204,0.158098999877,0.136133800019,0.119300555593,0.123063749867,0.119014000054,0.140852500102,0.136341249919,0.0453551912568,139.658749233,0.0
0.30148600002,0.19012649986,0.752822499877,0.348755999934,0.962137499824,0.663440000266,0.44179299986,0.949631000403,0.196625000099,0.189875749871,0.123181699961,0.123249083175,0.124081999995,0.11828180002,0.140852500102,0.136315111123,0.0,126.486448281,0.0
